"date","station","dchl","cchl","ddo","do","dspm","cspm","ext","sal","tem","no2","no32","nh","po4","dSi","chl_merge","spm_merge","do_merge","ext_calc_linear","ext_calc_log","ext_merge"
1985-04-16,"34",NA,7.2,NA,NA,NA,12,NA,23.77,18.91,NA,NA,NA,NA,NA,7.2,12,NA,1.2956,1.22475540630535,1.22475540630535
1985-04-16,"36",NA,6.4,NA,NA,NA,17,1.6,22.36,19.43,NA,NA,NA,NA,NA,6.4,17,NA,1.4796,1.51626967809365,1.6
1985-04-29,"21",3.6,2.9,NA,NA,NA,5,NA,28.76,15.79,NA,NA,NA,NA,NA,3.15,5,NA,1.038,0.716110223624623,0.716110223624623
1985-04-29,"22",NA,3.3,NA,NA,NA,8,NA,29.52,NA,NA,NA,NA,NA,NA,3.3,8,NA,1.1484,0.955224435103823,0.955224435103823
1985-04-29,"24",3.2,3.1,NA,NA,NA,9,1.1,28.83,15.98,NA,NA,NA,NA,NA,3.2,9,NA,1.1852,1.02674339952874,1.1
1985-04-29,"27",2.7,2.2,NA,NA,NA,5,0.8,26.78,16.73,NA,NA,NA,NA,NA,2.35,5,NA,1.038,0.716110223624623,0.8
1985-04-29,"30",2.4,2.4,NA,NA,NA,7,1,26.47,16.4,NA,NA,NA,NA,NA,2.4,7,NA,1.1116,0.880149324290776,1
1985-04-29,"32",3.4,3.6,NA,NA,NA,10,1.2,26.18,16.3,NA,NA,NA,NA,NA,3.4,10,NA,1.222,1.09524495497424,1.2
1985-04-29,"34",NA,3.6,NA,NA,NA,23,NA,25.37,16.67,NA,NA,NA,NA,NA,3.6,23,NA,1.7004,1.82494770856468,1.82494770856468
1985-04-29,"36",NA,3.2,NA,NA,NA,17,1.6,24.46,16.16,NA,NA,NA,NA,NA,3.2,17,NA,1.4796,1.51626967809365,1.6
1985-05-14,"21",3.1,2.9,NA,NA,NA,9,1.1,29.78,16.12,NA,NA,NA,NA,NA,2.95,9,NA,1.1852,1.02674339952874,1.1
1985-05-14,"22",NA,2.6,NA,NA,NA,8,NA,30.17,15.54,NA,NA,NA,NA,NA,2.6,8,NA,1.1484,0.955224435103823,0.955224435103823
1985-05-14,"24",2.6,2.4,NA,NA,NA,8,1,29.99,16.01,NA,NA,NA,NA,NA,2.6,8,NA,1.1484,0.955224435103823,1
1985-05-14,"27",1.7,1.6,NA,NA,NA,5.5,0.8,28.155,17.32,NA,NA,NA,NA,NA,1.6,5.5,NA,1.0564,0.759195438471868,0.8
1985-05-14,"30",1.3,1.05,NA,NA,NA,4.5,0.8,26.98,17.805,NA,NA,NA,NA,NA,1.2,4.5,NA,1.0196,0.671321462931482,0.8
1985-05-14,"32",1.5,1.85,NA,NA,NA,6,0.8,26.475,17.815,NA,NA,NA,NA,NA,1.7,6,NA,1.0748,0.800788776895504,0.8
1985-05-30,"21",2.8,2.2,NA,NA,NA,10,1.1,30.29,16.47,NA,NA,NA,NA,NA,2.8,10,NA,1.222,1.09524495497424,1.1
1985-05-30,"22",NA,2.1,NA,NA,NA,10,NA,30.25,16.18,NA,NA,NA,NA,NA,2.1,10,NA,1.222,1.09524495497424,1.09524495497424
1985-05-30,"24",2.2,1.75,NA,NA,NA,9.5,1.2,30.145,16.795,NA,NA,NA,NA,NA,2,9.5,NA,1.2036,1.06134317475135,1.2
1985-05-30,"27",1.9,1.55,NA,NA,NA,9,1,29.345,17.87,NA,NA,NA,NA,NA,1.65,9,NA,1.1852,1.02674339952874,1
1985-05-30,"30",1.2,1.3,NA,NA,NA,10,1,28.35,18.27,NA,NA,NA,NA,NA,1.2,10,NA,1.222,1.09524495497424,1
1985-05-30,"32",1.5,1.6,NA,NA,NA,10,1.2,27.53,18.33,NA,NA,NA,NA,NA,1.5,10,NA,1.222,1.09524495497424,1.2
1985-06-12,"21",3.5,3.8,NA,NA,NA,13,1.5,30.21,18.3,NA,NA,NA,NA,NA,3.6,13,NA,1.3324,1.28634817983412,1.5
1985-06-12,"22",NA,4.2,NA,NA,NA,13,NA,30.26,18.1,NA,NA,NA,NA,NA,4.2,13,NA,1.3324,1.28634817983412,1.28634817983412
1985-06-12,"24",1.2,2.35,NA,NA,NA,9,NA,30.06,19.15,NA,NA,NA,NA,NA,1.9,9,NA,1.1852,1.02674339952874,1.02674339952874
1985-06-12,"27",1.4,1.65,NA,NA,NA,4,NA,29.47,20.45,NA,NA,NA,NA,NA,1.6,4,NA,1.0012,0.62455981260374,0.62455981260374
1985-06-12,"30",0.8,1.1,NA,NA,NA,5,0.8,28.48,21.25,NA,NA,NA,NA,NA,1,5,NA,1.038,0.716110223624623,0.8
1985-06-12,"32",1.3,1.65,NA,NA,NA,17,1.4,28.09,22.25,NA,NA,NA,NA,NA,1.6,17,NA,1.4796,1.51626967809365,1.4
1985-06-12,"36",NA,3,NA,NA,NA,33,NA,26.51,22.8,NA,NA,NA,NA,NA,3,33,NA,2.0684,2.2769857175975,2.2769857175975
1985-06-26,"21",2.9,2.25,NA,NA,NA,8,NA,30.675,19.715,NA,NA,NA,NA,NA,2.4,8,NA,1.1484,0.955224435103823,0.955224435103823
1985-06-26,"22",NA,2.9,NA,NA,NA,8,NA,30.87,19.06,NA,NA,NA,NA,NA,2.9,8,NA,1.1484,0.955224435103823,0.955224435103823
1985-06-26,"24",1.6,1.35,NA,NA,NA,7.5,NA,30.375,20.09,NA,NA,NA,NA,NA,1.45,7.5,NA,1.13,0.918171516204426,0.918171516204426
1985-06-26,"27",1.3,1.4,NA,NA,NA,7,NA,29.44,22.275,NA,NA,NA,NA,NA,1.45,7,NA,1.1116,0.880149324290776,0.880149324290776
1985-06-26,"30",1.2,1.3,NA,NA,NA,7,NA,29.025,22.03,NA,NA,NA,NA,NA,1.3,7,NA,1.1116,0.880149324290776,0.880149324290776
1985-06-26,"32",1.2,1.7,NA,NA,NA,8,1.1,28.96,22.035,NA,NA,NA,NA,NA,1.55,8,NA,1.1484,0.955224435103823,1.1
1985-07-09,"21",5.6,4,NA,NA,NA,5,0.9,30.78,21.85,NA,NA,NA,NA,NA,4.85,5,NA,1.038,0.716110223624623,0.9
1985-07-09,"22",NA,3.2,NA,NA,NA,4,NA,31.23,19.76,NA,NA,NA,NA,NA,3.2,4,NA,1.0012,0.62455981260374,0.62455981260374
1985-07-09,"24",1.6,1.15,NA,NA,NA,3,0.8,30.715,21.615,NA,NA,NA,NA,NA,1.45,3,NA,0.9644,0.523584269888023,0.8
1985-07-09,"27",1.1,0.9,NA,NA,NA,3,0.7,30.125,22.8,NA,NA,NA,NA,NA,1,3,NA,0.9644,0.523584269888023,0.7
1985-07-09,"30",1.1,1.85,NA,NA,NA,7,NA,29.535,22.97,NA,NA,NA,NA,NA,1.15,7,NA,1.1116,0.880149324290776,0.880149324290776
1985-07-09,"32",1.5,1.9,NA,NA,NA,9,1.1,29.16,23.53,NA,NA,NA,NA,NA,1.75,9,NA,1.1852,1.02674339952874,1.1
1985-07-09,"34",NA,1.8,NA,NA,NA,11,NA,27.96,23.01,NA,NA,NA,NA,NA,1.8,11,NA,1.2588,1.16114104560199,1.16114104560199
1985-07-09,"36",2.9,2.85,NA,NA,NA,15,1.8,27.355,23.485,NA,NA,NA,NA,NA,3.05,15,NA,1.406,1.40428482620167,1.8
1985-07-24,"21",1.6,1.1,NA,NA,NA,6.5,1.1,31.385,18.915,NA,NA,NA,NA,NA,1.35,6.5,NA,1.0932,0.841060329505747,1.1
1985-07-24,"22",NA,1,NA,NA,NA,6,NA,31.08,20.06,NA,NA,NA,NA,NA,1,6,NA,1.0748,0.800788776895504,0.800788776895504
1985-07-24,"24",1,0.7,NA,NA,NA,5,0.9,31.08,20.61,NA,NA,NA,NA,NA,0.85,5,NA,1.038,0.716110223624623,0.9
1985-07-24,"27",0.5,0.65,NA,NA,NA,8,NA,30.485,21.99,NA,NA,NA,NA,NA,0.6,8,NA,1.1484,0.955224435103823,0.955224435103823
1985-07-24,"30",0.4,0.8,NA,NA,NA,11.5,1.1,30.25,22.045,NA,NA,NA,NA,NA,0.65,11.5,NA,1.2772,1.19321591553392,1.1
1985-07-24,"32",1,1.2,NA,NA,NA,14,1.4,29.9,22.045,NA,NA,NA,NA,NA,1.1,14,NA,1.3692,1.34613230652432,1.4
1985-07-24,"34",NA,1.4,NA,NA,NA,18,NA,28.44,21.9,NA,NA,NA,NA,NA,1.4,18,NA,1.5164,1.57033860331594,1.57033860331594
1985-07-24,"36",1.8,1.8,NA,NA,NA,17,1.8,28.25,22.15,NA,NA,NA,NA,NA,1.8,17,NA,1.4796,1.51626967809365,1.8
1985-09-10,"21",4.9,4.3,NA,NA,NA,6,1,31.785,18.97,NA,NA,NA,NA,NA,4.4,6,NA,1.0748,0.800788776895504,1
1985-09-10,"22",NA,3.2,NA,NA,NA,7,NA,31.98,18.36,NA,NA,NA,NA,NA,3.2,7,NA,1.1116,0.880149324290776,0.880149324290776
1985-09-10,"24",NA,4.05,NA,NA,NA,7,1,31.685,19.605,NA,NA,NA,NA,NA,4.05,7,NA,1.1116,0.880149324290776,1
1985-09-10,"27",2,2.2,NA,NA,NA,5.5,0.8,31.64,19.915,NA,NA,NA,NA,NA,2.15,5.5,NA,1.0564,0.759195438471868,0.8
1985-09-10,"30",1.3,1.6,NA,NA,NA,6,0.8,31.6,20.57,NA,NA,NA,NA,NA,1.3,6,NA,1.0748,0.800788776895504,0.8
1985-09-10,"32",1.7,2.55,NA,NA,NA,8,1,31.145,20.565,NA,NA,NA,NA,NA,2.25,8,NA,1.1484,0.955224435103823,1
1985-09-10,"34",NA,4.9,NA,NA,NA,20,NA,29.93,20.18,NA,NA,NA,NA,NA,4.9,20,NA,1.59,1.67510736730568,1.67510736730568
1985-09-10,"36",7.9,5.7,NA,NA,NA,16.5,1.6,28.545,20.205,NA,NA,NA,NA,NA,6.7,16.5,NA,1.4612,1.48877449196483,1.6
1985-09-20,"21",2.8,2.1,NA,NA,NA,12,NA,31.645,17.84,NA,NA,NA,NA,NA,2.45,12,NA,1.2956,1.22475540630535,1.22475540630535
1985-09-20,"22",NA,2.1,NA,NA,NA,12,NA,31.94,17.83,NA,NA,NA,NA,NA,2.1,12,NA,1.2956,1.22475540630535,1.22475540630535
1985-09-20,"24",1.8,1.7,NA,NA,NA,13,1.3,31.845,18.745,NA,NA,NA,NA,NA,1.75,13,NA,1.3324,1.28634817983412,1.3
1985-09-20,"27",2.2,1.75,NA,NA,NA,16,1.5,31.72,19.075,NA,NA,NA,NA,NA,1.95,16,NA,1.4428,1.46095490456786,1.5
1985-09-20,"30",1.2,1.75,NA,NA,NA,12,NA,31.485,19.465,NA,NA,NA,NA,NA,1.45,12,NA,1.2956,1.22475540630535,1.22475540630535
1985-10-25,"21",2.2,2,NA,NA,NA,10,1.1,31.11,15.815,NA,NA,NA,NA,NA,2.05,10,NA,1.222,1.09524495497424,1.1
1985-10-25,"24",1.6,1.65,NA,NA,NA,18.5,1.6,31.565,16.14,NA,NA,NA,NA,NA,1.6,18.5,NA,1.5348,1.59693607169735,1.6
1985-10-25,"27",1.6,1.5,NA,NA,NA,16,1.5,31.8,16.945,NA,NA,NA,NA,NA,1.55,16,NA,1.4428,1.46095490456786,1.5
1985-10-25,"30",NA,1.4,NA,NA,NA,9,NA,30.76,17.22,NA,NA,NA,NA,NA,1.4,9,NA,1.1852,1.02674339952874,1.02674339952874
1985-11-21,"21",1.7,1.9,NA,NA,NA,16,1.5,31.2,12.11,NA,NA,NA,NA,NA,1.7,16,NA,1.4428,1.46095490456786,1.5
1985-11-21,"22",NA,1.7,NA,NA,NA,19,NA,31.42,12.41,NA,NA,NA,NA,NA,1.7,19,NA,1.5532,1.62325675474799,1.62325675474799
1985-11-21,"24",1.9,1.4,NA,NA,NA,19.5,1.8,31.38,13.01,NA,NA,NA,NA,NA,1.65,19.5,NA,1.5716,1.64931070620242,1.8
1985-11-21,"27",1.3,1.1,NA,NA,NA,10,1.2,31.46,12.915,NA,NA,NA,NA,NA,1.2,10,NA,1.222,1.09524495497424,1.2
1985-11-21,"30",0.8,1.05,NA,NA,NA,11,1.1,31.135,12.595,NA,NA,NA,NA,NA,0.9,11,NA,1.2588,1.16114104560199,1.1
1985-11-21,"32",0.9,1.2,NA,NA,NA,11.5,1.3,30.495,11.86,NA,NA,NA,NA,NA,1.05,11.5,NA,1.2772,1.19321591553392,1.3
1986-01-30,"21",1.3,1.1,NA,NA,NA,13.3333333333333,1.4,28.5466666666667,12.74,NA,NA,NA,NA,NA,1.16666666666667,13.3333333333333,NA,1.34466666666667,1.30646778976037,1.4
1986-01-30,"22",NA,1.3,NA,NA,NA,11,NA,28.42,12.71,NA,NA,NA,NA,NA,1.3,11,NA,1.2588,1.16114104560199,1.16114104560199
1986-01-30,"24",1.4,1.3,NA,NA,NA,23,2,28.49,12.9,NA,NA,NA,NA,NA,1.35,23,NA,1.7004,1.82494770856468,2
1986-01-30,"27",1.2,1.23333333333333,NA,NA,NA,16.3333333333333,1.6,28.8233333333333,12.45,NA,NA,NA,NA,NA,1.23333333333333,16.3333333333333,NA,1.45506666666667,1.4795380182357,1.6
1986-01-30,"30",1,1.2,NA,NA,NA,13.3333333333333,1.2,28.8466666666667,12.69,NA,NA,NA,NA,NA,1.13333333333333,13.3333333333333,NA,1.34466666666667,1.30646778976037,1.2
1986-02-19,"21",1,1.1,NA,NA,NA,34.6666666666667,1.4,14.46,14.04,NA,NA,NA,NA,NA,1.06666666666667,34.6666666666667,NA,2.12973333333333,2.34680696899407,1.4
1986-02-19,"22",NA,1,NA,NA,NA,19,NA,16.81,13.96,NA,NA,NA,NA,NA,1,19,NA,1.5532,1.62325675474799,1.62325675474799
1986-02-19,"24",1.1,0.95,NA,NA,NA,15,1.8,18.84,14.27,NA,NA,NA,NA,NA,1,15,NA,1.406,1.40428482620167,1.8
1986-02-19,"27",1.3,0.9,NA,NA,NA,15,NA,24.42,14.025,NA,NA,NA,NA,NA,1.1,15,NA,1.406,1.40428482620167,1.40428482620167
1986-02-19,"30",0.7,0.8,NA,NA,NA,12,1.4,24.08,13.795,NA,NA,NA,NA,NA,0.75,12,NA,1.2956,1.22475540630535,1.4
1986-02-19,"32",0.5,0.7,NA,NA,NA,29,NA,19.94,13.85,NA,NA,NA,NA,NA,0.6,29,NA,1.9212,2.10359066101863,2.10359066101863
1986-02-19,"34",NA,1,NA,NA,NA,115,NA,13.78,14.15,NA,NA,NA,NA,NA,1,115,NA,5.086,4.89462064300934,4.89462064300934
1986-02-19,"36",0.3,0.75,NA,NA,NA,82.5,7.7,13.725,13.98,NA,NA,NA,NA,NA,0.55,82.5,NA,3.89,3.99298364931674,7.7
1986-02-27,"21",0.8,0.7,NA,NA,NA,32.5,2.6,9.23,14.165,NA,NA,NA,NA,NA,0.8,32.5,NA,2.05,2.25577490877962,2.6
1986-02-27,"22",NA,0.9,NA,NA,NA,29,NA,8.56,13.97,NA,NA,NA,NA,NA,0.9,29,NA,1.9212,2.10359066101863,2.10359066101863
1986-02-27,"24",1.2,1.05,NA,NA,NA,17.5,1.8,9.575,14.86,NA,NA,NA,NA,NA,1.15,17.5,NA,1.498,1.54345362541773,1.8
1986-02-27,"27",1.8,1.5,NA,NA,NA,13,1.2,10.555,15.61,NA,NA,NA,NA,NA,1.6,13,NA,1.3324,1.28634817983412,1.2
1986-02-27,"30",5.2,3.25,NA,NA,NA,13,1.2,10.43,15.995,NA,NA,NA,NA,NA,4.15,13,NA,1.3324,1.28634817983412,1.2
1986-02-27,"32",1.7,2.5,NA,NA,NA,14,1.5,10.99,16.55,NA,NA,NA,NA,NA,2.25,14,NA,1.3692,1.34613230652432,1.5
1986-03-11,"21",1.6,1.25,NA,NA,NA,57,4,10.845,14.375,NA,NA,NA,NA,NA,1.4,57,NA,2.9516,3.18318989803568,4
1986-03-11,"22",NA,1.1,NA,NA,NA,47,NA,10.12,14.34,NA,NA,NA,NA,NA,1.1,47,NA,2.5836,2.82818131237626,2.82818131237626
1986-03-11,"24",1.6,1.35,NA,NA,NA,35.5,2.6,12.235,14.68,NA,NA,NA,NA,NA,1.55,35.5,NA,2.1604,2.38122943196651,2.6
1986-03-11,"27",1.9,1.95,NA,NA,NA,21,2,15.095,14.845,NA,NA,NA,NA,NA,1.95,21,NA,1.6268,1.72596382528548,2
1986-03-11,"30",6,5.1,NA,NA,NA,22,2,13.745,15.225,NA,NA,NA,NA,NA,5.45,22,NA,1.6636,1.77589123888241,2
1986-03-11,"32",4,4.65,NA,NA,NA,24,2,11.81,15.465,NA,NA,NA,NA,NA,4.5,24,NA,1.7372,1.87318534993646,2
1986-03-19,"21",1.1,1.45,NA,NA,NA,15,1.4,7.94,14.465,NA,NA,NA,NA,NA,1.3,15,NA,1.406,1.40428482620167,1.4
1986-03-19,"22",NA,1.4,NA,NA,NA,16,NA,7.53,13.54,NA,NA,NA,NA,NA,1.4,16,NA,1.4428,1.46095490456786,1.46095490456786
1986-03-19,"24",2.1,2,NA,NA,NA,13,1.3,8.07,14.435,NA,NA,NA,NA,NA,2.05,13,NA,1.3324,1.28634817983412,1.3
1986-03-19,"27",6.5,4.1,NA,NA,NA,12,1.3,8.67,15.795,NA,NA,NA,NA,NA,5.35,12,NA,1.2956,1.22475540630535,1.3
1986-03-19,"30",5.2,6,NA,NA,NA,12.5,1.4,9.365,15.7,NA,NA,NA,NA,NA,4.5,12.5,NA,1.314,1.25579022825787,1.4
1986-03-21,"21",1.8,4.1,NA,NA,NA,10,1.1,8.705,15.32,NA,NA,NA,NA,NA,2.75,10,NA,1.222,1.09524495497424,1.1
1986-03-21,"22",NA,4.3,NA,NA,NA,10,NA,8.88,14.3,NA,NA,NA,NA,NA,4.3,10,NA,1.222,1.09524495497424,1.09524495497424
1986-03-21,"24",7.5,8.8,NA,NA,NA,10,1.1,8.265,15.44,NA,NA,NA,NA,NA,7.15,10,NA,1.222,1.09524495497424,1.1
1986-03-21,"27",7.1,7.95,NA,NA,NA,13,NA,8.635,15.405,NA,NA,NA,NA,NA,7.3,13,NA,1.3324,1.28634817983412,1.28634817983412
1986-03-21,"30",22,20.35,NA,NA,NA,11.5,1.3,8.565,15.765,NA,NA,NA,NA,NA,20.7,11.5,NA,1.2772,1.19321591553392,1.3
1986-03-21,"32",17,16.15,NA,NA,NA,12,1.2,8.88,15.435,NA,NA,NA,NA,NA,17.8,12,NA,1.2956,1.22475540630535,1.2
1986-03-25,"21",NA,NA,NA,NA,NA,NA,NA,14.9,14.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-25,"22",NA,NA,NA,NA,NA,NA,NA,14.21,14.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-25,"24",NA,NA,NA,NA,NA,NA,NA,12.8,15.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-25,"27",NA,NA,NA,NA,NA,NA,NA,11.98,15.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-28,"21",NA,NA,NA,NA,NA,NA,NA,15.81,15.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-28,"22",NA,NA,NA,NA,NA,NA,NA,15.8,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-28,"24",NA,NA,NA,NA,NA,NA,NA,14.44,15.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-28,"27",NA,NA,NA,NA,NA,NA,NA,11.83,16.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-03-28,"30",NA,NA,NA,NA,NA,NA,NA,10.71,17.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986-04-01,"24",4.4,4.25,NA,NA,NA,11.5,1.5,15.09,16.345,NA,NA,NA,NA,NA,4.3,11.5,NA,1.2772,1.19321591553392,1.5
1986-04-01,"27",5.7,4.7,NA,NA,NA,9.5,0.9,12.96,16.475,NA,NA,NA,NA,NA,5.1,9.5,NA,1.2036,1.06134317475135,0.9
1986-04-01,"30",5,5.45,NA,NA,NA,18,1.6,11.13,17.155,NA,NA,NA,NA,NA,5.2,18,NA,1.5164,1.57033860331594,1.6
1986-04-01,"32",5.5,7.2,NA,NA,NA,32,2.6,10.575,17.135,NA,NA,NA,NA,NA,6.35,32,NA,2.0316,2.23443743139684,2.6
1986-04-14,"21",14.7,22,NA,NA,NA,7,0.9,18.935,15.33,NA,NA,NA,NA,NA,18.4,7,NA,1.1116,0.880149324290776,0.9
1986-04-14,"22",NA,20.6,NA,NA,NA,7,NA,19.34,15.21,NA,NA,NA,NA,NA,20.6,7,NA,1.1116,0.880149324290776,0.880149324290776
1986-04-14,"24",31.1,31.95,NA,NA,NA,9,1.2,16.97,16.475,NA,NA,NA,NA,NA,31.8,9,NA,1.1852,1.02674339952874,1.2
1986-04-14,"27",28.7,25.4,NA,NA,NA,11,1.1,15.6,16.555,NA,NA,NA,NA,NA,27.25,11,NA,1.2588,1.16114104560199,1.1
1986-04-14,"30",37.4,28.85,NA,NA,NA,25.5,1.8,14.735,16.245,NA,NA,NA,NA,NA,32.95,25.5,NA,1.7924,1.94410802049912,1.8
1986-04-14,"32",26.6,34.6,NA,NA,NA,32.5,2.6,13.225,16.925,NA,NA,NA,NA,NA,30.45,32.5,NA,2.05,2.25577490877962,2.6
1986-04-18,"21",14.9,31,NA,NA,NA,7,0.9,18.8,15.605,NA,NA,NA,NA,NA,24.15,7,NA,1.1116,0.880149324290776,0.9
1986-04-18,"22",NA,18.3,NA,NA,NA,5,NA,18.56,14.69,NA,NA,NA,NA,NA,18.3,5,NA,1.038,0.716110223624623,0.716110223624623
1986-04-18,"24",18.5,21.3,NA,NA,NA,5,NA,17.985,16.395,NA,NA,NA,NA,NA,19.95,5,NA,1.038,0.716110223624623,0.716110223624623
1986-04-18,"27",24.7,30.4,NA,NA,NA,6,0.8,17.885,15.665,NA,NA,NA,NA,NA,28,6,NA,1.0748,0.800788776895504,0.8
1986-04-18,"30",38.4,50.15,NA,NA,NA,13,1.6,15.19,15.345,NA,NA,NA,NA,NA,47.05,13,NA,1.3324,1.28634817983412,1.6
1986-04-18,"32",58.1,53,NA,NA,NA,27.5,2,14.66,15.215,NA,NA,NA,NA,NA,54.75,27.5,NA,1.866,2.03620829669994,2
1986-04-22,"21",5.7,12.7,NA,NA,NA,13.5,1.5,23.53,14.595,NA,NA,NA,NA,NA,8.95,13.5,NA,1.3508,1.31645452445371,1.5
1986-04-22,"22",NA,10.5,NA,NA,NA,14,NA,24.01,14.42,NA,NA,NA,NA,NA,10.5,14,NA,1.3692,1.34613230652432,1.34613230652432
1986-04-22,"24",7.4,12,NA,NA,NA,11.5,1.1,23.78,14.385,NA,NA,NA,NA,NA,12.1,11.5,NA,1.2772,1.19321591553392,1.1
1986-04-22,"27",28.4,32.2,NA,NA,NA,23.5,2.1,21.78,15.26,NA,NA,NA,NA,NA,31.2,23.5,NA,1.7188,1.84916583533076,2.1
1986-04-22,"30",42.7,38.25,NA,NA,NA,47,2.6,19.295,16.375,NA,NA,NA,NA,NA,39.65,47,NA,2.5836,2.82818131237626,2.6
1986-04-22,"32",62.4,66.85,NA,NA,NA,64,4.8,16.995,17.21,NA,NA,NA,NA,NA,64.8,64,NA,3.2092,3.41742966823752,4.8
1986-04-29,"21",45.9,44.5,NA,NA,NA,44.5,3.1,22.19,16.155,NA,NA,NA,NA,NA,45.3,44.5,NA,2.4916,2.73499129315975,3.1
1986-04-29,"22",NA,19.6,NA,NA,NA,23,NA,23.76,15.26,NA,NA,NA,NA,NA,19.6,23,NA,1.7004,1.82494770856468,1.82494770856468
1986-04-29,"24",21.8,19.3,NA,NA,NA,20,1.6,23.215,15.945,NA,NA,NA,NA,NA,19.3,20,NA,1.59,1.67510736730568,1.6
1986-04-29,"27",35.9,37.25,NA,NA,NA,34.5,2.6,19.66,16.895,NA,NA,NA,NA,NA,38.2,34.5,NA,2.1236,2.33988420956403,2.6
1986-04-29,"30",66.2,55.5,NA,NA,NA,55,4,18.2,17.51,NA,NA,NA,NA,NA,62.25,55,NA,2.878,3.11425083829876,4
1986-04-29,"32",61.4,55.15,NA,NA,NA,54,4,17.48,17.865,NA,NA,NA,NA,NA,57.55,54,NA,2.8412,3.07941794417285,4
1986-05-05,"21",3.6,7.55,NA,NA,NA,16,1.5,25.425,15.215,NA,NA,NA,NA,NA,5.7,16,NA,1.4428,1.46095490456786,1.5
1986-05-05,"22",NA,5.3,NA,NA,NA,15,NA,26.03,14.43,NA,NA,NA,NA,NA,5.3,15,NA,1.406,1.40428482620167,1.40428482620167
1986-05-05,"24",5.3,5.9,NA,NA,NA,19.5,1.8,25.805,14.86,NA,NA,NA,NA,NA,5.5,19.5,NA,1.5716,1.64931070620242,1.8
1986-05-05,"27",8.5,6.35,NA,NA,NA,20,1.9,24.145,15.595,NA,NA,NA,NA,NA,7.25,20,NA,1.59,1.67510736730568,1.9
1986-05-05,"30",10.8,8.7,NA,NA,NA,22,2,21.785,16.265,NA,NA,NA,NA,NA,9.75,22,NA,1.6636,1.77589123888241,2
1986-05-05,"32",23,16.35,NA,NA,NA,36.5,2.8,19.285,16.485,NA,NA,NA,NA,NA,19.8,36.5,NA,2.1972,2.42212631066117,2.8
1986-05-20,"21",4.7,4.1,NA,NA,NA,11,1.2,27.42,15.76,NA,NA,NA,NA,NA,4.7,11,NA,1.2588,1.16114104560199,1.2
1986-05-20,"24",5.6,3.4,NA,NA,NA,10,1.2,27.29,15.62,NA,NA,NA,NA,NA,5.6,10,NA,1.222,1.09524495497424,1.2
1986-05-20,"27",3.1,1.55,NA,NA,NA,12,1.2,25.66,16.915,NA,NA,NA,NA,NA,2.2,12,NA,1.2956,1.22475540630535,1.2
1986-05-20,"30",1.1,1.95,NA,NA,NA,25,1.9,23.59,17.69,NA,NA,NA,NA,NA,1.5,25,NA,1.774,1.92065113250827,1.9
1986-05-20,"32",2.7,3.55,NA,NA,NA,27.5,2.4,22.23,18.645,NA,NA,NA,NA,NA,3.25,27.5,NA,1.866,2.03620829669994,2.4
1986-06-04,"21",2.5,1.5,NA,NA,NA,10,1.2,28.09,16.8,NA,NA,NA,NA,NA,2.5,10,NA,1.222,1.09524495497424,1.2
1986-06-04,"22",NA,1.8,NA,NA,NA,11,NA,28.31,16.44,NA,NA,NA,NA,NA,1.8,11,NA,1.2588,1.16114104560199,1.16114104560199
1986-06-04,"24",2.3,1.7,NA,NA,NA,15,1.5,28.39,16.64,NA,NA,NA,NA,NA,2.3,15,NA,1.406,1.40428482620167,1.5
1986-06-04,"27",0.7,1.7,NA,NA,NA,13,1.2,26.23,18.64,NA,NA,NA,NA,NA,0.7,13,NA,1.3324,1.28634817983412,1.2
1986-06-04,"30",2.3,2.2,NA,NA,NA,10,NA,23.94,19.83,NA,NA,NA,NA,NA,2.3,10,NA,1.222,1.09524495497424,1.09524495497424
1986-06-04,"32",4.7,3,NA,NA,NA,17,1.6,22.72,20.28,NA,NA,NA,NA,NA,4.7,17,NA,1.4796,1.51626967809365,1.6
1986-06-16,"21",1.5,1.3,NA,NA,NA,10,1.1,27.515,19.715,NA,NA,NA,NA,NA,1.4,10,NA,1.222,1.09524495497424,1.1
1986-06-16,"22",NA,1.6,NA,NA,NA,10,NA,27.67,19.22,NA,NA,NA,NA,NA,1.6,10,NA,1.222,1.09524495497424,1.09524495497424
1986-06-16,"24",1,1.4,NA,NA,NA,8,1.1,27.1133333333333,20.0166666666667,NA,NA,NA,NA,NA,1.26666666666667,8,NA,1.1484,0.955224435103823,1.1
1986-06-16,"27",1.5,1.4,NA,NA,NA,9,NA,26.22,20.29,NA,NA,NA,NA,NA,1.5,9,NA,1.1852,1.02674339952874,1.02674339952874
